lambda            n
2.39808153   1.52124859
2.39865675   1.52123708
2.39923225   1.52122556
2.39980802   1.52121402
2.40038406   1.52120248
2.40096038   1.52119093
2.40153698   1.52117937
2.40211386   1.52116780
2.40269101   1.52115622
2.40326845   1.52114463
2.40384615   1.52113303
2.40442414   1.52112142
2.40500241   1.52110980
2.40558095   1.52109817
2.40615977   1.52108654
2.40673887   1.52107489
2.40731825   1.52106323
2.40789791   1.52105156
2.40847784   1.52103988
2.40905806   1.52102820
2.40963855   1.52101650
2.41021933   1.52100479
2.41080039   1.52099308
2.41138172   1.52098135
2.41196334   1.52096961
2.41254524   1.52095787
2.41312741   1.52094611
2.41370987   1.52093435
2.41429261   1.52092257
2.41487563   1.52091078
2.41545894   1.52089899
2.41604252   1.52088718
2.41662639   1.52087537
2.41721054   1.52086354
2.41779497   1.52085171
2.41837969   1.52083986
2.41896468   1.52082801
2.41954996   1.52081614
2.42013553   1.52080426
2.42072137   1.52079238
2.42130751   1.52078048
2.42189392   1.52076858
2.42248062   1.52075666
2.42306760   1.52074474
2.42365487   1.52073280
2.42424242   1.52072085
2.42483026   1.52070890
2.42541838   1.52069693
2.42600679   1.52068496
2.42659549   1.52067297
2.42718447   1.52066097
2.42777373   1.52064897
2.42836328   1.52063695
2.42895312   1.52062492
2.42954325   1.52061288
2.43013366   1.52060084
2.43072436   1.52058878
2.43131534   1.52057671
2.43190661   1.52056463
2.43249818   1.52055254
2.43309002   1.52054045
2.43368216   1.52052834
2.43427459   1.52051622
2.43486730   1.52050409
2.43546030   1.52049195
2.43605359   1.52047980
2.43664717   1.52046764
2.43724104   1.52045547
2.43783520   1.52044328
2.43842965   1.52043109
2.43902439   1.52041889
2.43961942   1.52040668
2.44021474   1.52039445
2.44081035   1.52038222
2.44140625   1.52036998
2.44200244   1.52035831
2.44259893   1.52603609
2.44318078   1.53071232
2.44319570   1.53063787
2.44379277   1.52566139
2.44439012   1.52030860
2.44498778   1.52029629
2.44558572   1.52028398
2.44618395   1.52027165
2.44678248   1.52025931
2.44738130   1.52024696
2.44798042   1.52023460
2.44857982   1.52022223
2.44917952   1.52020985
2.44977952   1.52019746
2.45037981   1.52018506
2.45098039   1.52017264
2.45158127   1.52016022
2.45218244   1.52014779
2.45278391   1.52013534
2.45338567   1.52012289
2.45398773   1.52011042
2.45459008   1.52009794
2.45519273   1.52008545
2.45579568   1.52007296
2.45639892   1.52006045
2.45700246   1.52004793
2.45760629   1.52003540
2.45821042   1.52002286
2.45881485   1.52001030
2.45941958   1.51999774
2.46002460   1.51998517
2.46062992   1.51997258
2.46123554   1.51995999
2.46184146   1.51994738
2.46244767   1.51993476
2.46305419   1.51992213
2.46366100   1.51990949
2.46426811   1.51989684
2.46487552   1.51988418
2.46548323   1.51987151
2.46609125   1.51985883
2.46669956   1.51984613
2.46730817   1.51983343
2.46791708   1.51982071
2.46852629   1.51980799
2.46913580   1.51979525
2.46974562   1.51978250
2.47035573   1.51976974
2.47096615   1.51975697
2.47157687   1.51974418
2.47218789   1.51973139
2.47279921   1.51971859
2.47341083   1.51970577
2.47402276   1.51969294
2.47463499   1.51968011
2.47524752   1.51966726
2.47586036   1.51965440
2.47647350   1.51964152
2.47708695   1.51962864
2.47770069   1.51961575
2.47831475   1.51960284
2.47892910   1.51958993
2.47954376   1.51957700
2.48015873   1.51956406
2.48077400   1.51955111
2.48138958   1.51953815
2.48200546   1.51952518
2.48262165   1.51951219
2.48323814   1.51949920
2.48385494   1.51948619
2.48447205   1.51947317
2.48508946   1.51946014
2.48570718   1.51944710
2.48632521   1.51943405
2.48694355   1.51942098
2.48756219   1.51940791
2.48818114   1.51939482
2.48880040   1.51938172
2.48941997   1.51936861
2.49003984   1.51935549
2.49066002   1.51934236
2.49128052   1.51932922
2.49190132   1.51931606
2.49252243   1.51930289
2.49314385   1.51928971
2.49376559   1.51927652
2.49438763   1.51926332
2.49500998   1.51925011
2.49563264   1.51923688
2.49625562   1.51922365
2.49687890   1.51921040
2.49750250   1.51919714
2.49812641   1.51918386
2.49875062   1.51917058
2.49937516   1.51915729
2.50000000   1.55388960
2.50000000   1.55388960
2.50000000   1.55388960
2.50000000   1.55388960
2.50000000   1.55388960
2.50000000   1.55388960
2.50000000   1.55388960
2.50031254   1.55035525
2.50031254   1.55035525
2.50031254   1.55035525
2.50062516   1.54254473
2.50062516   1.54254473
2.50062516   1.54254473
2.50062516   1.54254473
2.50093785   1.55034358
2.50093785   1.55034358
2.50093785   1.55034358
2.50125063   1.54253264
2.50125063   1.54253264
2.50125063   1.54253264
2.50125063   1.54253264
2.50156348   1.55033191
2.50156348   1.55033191
2.50156348   1.55033191
2.50187641   1.54252055
2.50187641   1.54252055
2.50187641   1.54252055
2.50187641   1.54252055
2.50218942   1.55032022
2.50218942   1.55032022
2.50218942   1.55032022
2.50250250   1.54250844
2.50250250   1.54250844
2.50250250   1.54250844
2.50250250   1.54250844
2.50281567   1.55030852
2.50281567   1.55030852
2.50281567   1.55030852
2.50312891   1.54249632
2.50312891   1.54249632
2.50312891   1.54249632
2.50312891   1.54249632
2.50344223   1.55029682
2.50344223   1.55029682
2.50344223   1.55029682
2.50375563   1.54248419
2.50375563   1.54248419
2.50375563   1.54248419
2.50375563   1.54248419
2.50406911   1.55028510
2.50406911   1.55028510
2.50406911   1.55028510
2.50438267   1.54247205
2.50438267   1.54247205
2.50438267   1.54247205
2.50438267   1.54247205
2.50469631   1.55027337
2.50469631   1.55027337
2.50469631   1.55027337
2.50501002   1.54245990
2.50501002   1.54245990
2.50501002   1.54245990
2.50501002   1.54245990
2.50532381   1.55026163
2.50532381   1.55026163
2.50532381   1.55026163
2.50563768   1.54244774
2.50563768   1.54244774
2.50563768   1.54244774
2.50563768   1.54244774
2.50595164   1.55024989
2.50595164   1.55024989
2.50595164   1.55024989
2.50626566   1.54243557
2.50626566   1.54243557
2.50626566   1.54243557
2.50626566   1.54243557
2.50657977   1.55023813
2.50657977   1.55023813
2.50657977   1.55023813
2.50689396   1.54242339
2.50689396   1.54242339
2.50689396   1.54242339
2.50689396   1.54242339
2.50720822   1.55022636
2.50720822   1.55022636
2.50720822   1.55022636
2.50752257   1.54241120
2.50752257   1.54241120
2.50752257   1.54241120
2.50752257   1.54241120
2.50783699   1.55021458
2.50783699   1.55021458
2.50783699   1.55021458
2.50815149   1.54239899
2.50815149   1.54239899
2.50815149   1.54239899
2.50815149   1.54239899
2.50846607   1.55020279
2.50846607   1.55020279
2.50846607   1.55020279
2.50878073   1.54238678
2.50878073   1.54238678
2.50878073   1.54238678
2.50878073   1.54238678
2.50909547   1.55019099
2.50909547   1.55019099
2.50909547   1.55019099
2.50941029   1.54237456
2.50941029   1.54237456
2.50941029   1.54237456
2.50941029   1.54237456
2.50972519   1.55017918
2.50972519   1.55017918
2.50972519   1.55017918
2.51004016   1.54236232
2.51004016   1.54236232
2.51004016   1.54236232
2.51004016   1.54236232
2.51035522   1.55016736
2.51035522   1.55016736
2.51035522   1.55016736
2.51067035   1.54235007
2.51067035   1.54235007
2.51067035   1.54235007
2.51067035   1.54235007
2.51098556   1.55015553
2.51098556   1.55015553
2.51098556   1.55015553
2.51130085   1.54233782
2.51130085   1.54233782
2.51130085   1.54233782
2.51130085   1.54233782
2.51161623   1.55014369
2.51161623   1.55014369
2.51161623   1.55014369
2.51193168   1.54232555
2.51193168   1.54232555
2.51193168   1.54232555
2.51193168   1.54232555
2.51224721   1.55013184
2.51224721   1.55013184
2.51224721   1.55013184
2.51256281   1.54231327
2.51256281   1.54231327
2.51256281   1.54231327
2.51256281   1.54231327
2.51287850   1.55011998
2.51287850   1.55011998
2.51287850   1.55011998
2.51319427   1.54230098
2.51319427   1.54230098
2.51319427   1.54230098
2.51319427   1.54230098
2.51351012   1.55010810
2.51351012   1.55010810
2.51351012   1.55010810
2.51382604   1.54228868
2.51382604   1.54228868
2.51382604   1.54228868
2.51382604   1.54228868
2.51414205   1.55009622
2.51414205   1.55009622
2.51414205   1.55009622
2.51445813   1.54227637
2.51445813   1.54227637
2.51445813   1.54227637
2.51445813   1.54227637
2.51477430   1.55008433
2.51477430   1.55008433
2.51477430   1.55008433
2.51509054   1.54226405
2.51509054   1.54226405
2.51509054   1.54226405
2.51509054   1.54226405
2.51540687   1.55007242
2.51540687   1.55007242
2.51540687   1.55007242
2.51572327   1.54225171
2.51572327   1.54225171
2.51572327   1.54225171
2.51572327   1.54225171
2.51603975   1.55006051
2.51603975   1.55006051
2.51603975   1.55006051
2.51635632   1.54223937
2.51635632   1.54223937
2.51635632   1.54223937
2.51635632   1.54223937
2.51667296   1.55004858
2.51667296   1.55004858
2.51667296   1.55004858
2.51698968   1.54222701
2.51698968   1.54222701
2.51698968   1.54222701
2.51698968   1.54222701
2.51730648   1.55003665
2.51730648   1.55003665
2.51730648   1.55003665
2.51762336   1.54221465
2.51762336   1.54221465
2.51762336   1.54221465
2.51762336   1.54221465
2.51794032   1.55002470
2.51794032   1.55002470
2.51794032   1.55002470
2.51825737   1.54220227
2.51825737   1.54220227
2.51825737   1.54220227
2.51825737   1.54220227
2.51857449   1.55001275
2.51857449   1.55001275
2.51857449   1.55001275
2.51889169   1.54218988
2.51889169   1.54218988
2.51889169   1.54218988
2.51889169   1.54218988
2.51920897   1.55000078
2.51920897   1.55000078
2.51920897   1.55000078
2.51952633   1.54217749
2.51952633   1.54217749
2.51952633   1.54217749
2.51952633   1.54217749
2.51984377   1.54998880
2.51984377   1.54998880
2.51984377   1.54998880
2.52016129   1.54216508
2.52016129   1.54216508
2.52016129   1.54216508
2.52016129   1.54216508
2.52047889   1.54997681
2.52047889   1.54997681
2.52047889   1.54997681
2.52079657   1.54215266
2.52079657   1.54215266
2.52079657   1.54215266
2.52079657   1.54215266
2.52111433   1.54996481
2.52111433   1.54996481
2.52111433   1.54996481
2.52143217   1.54214022
2.52143217   1.54214022
2.52143217   1.54214022
2.52143217   1.54214022
2.52175009   1.54995280
2.52175009   1.54995280
2.52175009   1.54995280
2.52206810   1.54212778
2.52206810   1.54212778
2.52206810   1.54212778
2.52206810   1.54212778
2.52238618   1.54994078
2.52238618   1.54994078
2.52238618   1.54994078
2.52270434   1.54211533
2.52270434   1.54211533
2.52270434   1.54211533
2.52270434   1.54211533
2.52302258   1.54992875
2.52302258   1.54992875
2.52302258   1.54992875
2.52334090   1.54210286
2.52334090   1.54210286
2.52334090   1.54210286
2.52334090   1.54210286
2.52365931   1.54991671
2.52365931   1.54991671
2.52365931   1.54991671
2.52397779   1.54209039
2.52397779   1.54209039
2.52397779   1.54209039
2.52397779   1.54209039
2.52429635   1.54990466
2.52429635   1.54990466
2.52429635   1.54990466
2.52461500   1.54207790
2.52461500   1.54207790
2.52461500   1.54207790
2.52461500   1.54207790
2.52493372   1.54989260
2.52493372   1.54989260
2.52493372   1.54989260
2.52525253   1.54206540
2.52525253   1.54206540
2.52525253   1.54206540
2.52525253   1.54206540
2.52557141   1.54988052
2.52557141   1.54988052
2.52557141   1.54988052
2.52589038   1.54205289
2.52589038   1.54205289
2.52589038   1.54205289
2.52589038   1.54205289
2.52620942   1.54986844
2.52620942   1.54986844
2.52620942   1.54986844
2.52652855   1.54204037
2.52652855   1.54204037
2.52652855   1.54204037
2.52652855   1.54204037
2.52684776   1.54985635
2.52684776   1.54985635
2.52684776   1.54985635
2.52716705   1.54202784
2.52716705   1.54202784
2.52716705   1.54202784
2.52716705   1.54202784
2.52748641   1.54984424
2.52748641   1.54984424
2.52748641   1.54984424
2.52780586   1.54201530
2.52780586   1.54201530
2.52780586   1.54201530
2.52780586   1.54201530
2.52812540   1.54983212
2.52812540   1.54983212
2.52812540   1.54983212
2.52844501   1.54200275
2.52844501   1.54200275
2.52844501   1.54200275
2.52844501   1.54200275
2.52876470   1.54982000
2.52876470   1.54982000
2.52876470   1.54982000
2.52908447   1.54199018
2.52908447   1.54199018
2.52908447   1.54199018
2.52908447   1.54199018
2.52940433   1.54980786
2.52940433   1.54980786
2.52940433   1.54980786
2.52972426   1.54197760
2.52972426   1.54197760
2.52972426   1.54197760
2.52972426   1.54197760
2.53004428   1.54979571
2.53004428   1.54979571
2.53004428   1.54979571
2.53036437   1.54196502
2.53036437   1.54196502
2.53036437   1.54196502
2.53036437   1.54196502
2.53068455   1.54978355
2.53068455   1.54978355
2.53068455   1.54978355
2.53100481   1.54195242
2.53100481   1.54195242
2.53100481   1.54195242
2.53100481   1.54195242
2.53132515   1.54977138
2.53132515   1.54977138
2.53132515   1.54977138
2.53164557   1.54193981
2.53164557   1.54193981
2.53164557   1.54193981
2.53164557   1.54193981
2.53196607   1.54975920
2.53196607   1.54975920
2.53196607   1.54975920
2.53228665   1.54192719
2.53228665   1.54192719
2.53228665   1.54192719
2.53228665   1.54192719
2.53260732   1.54974701
2.53260732   1.54974701
2.53260732   1.54974701
2.53292806   1.54191456
2.53292806   1.54191456
2.53292806   1.54191456
2.53292806   1.54191456
2.53324889   1.54973481
2.53324889   1.54973481
2.53324889   1.54973481
2.53356980   1.54190191
2.53356980   1.54190191
2.53356980   1.54190191
2.53356980   1.54190191
2.53389079   1.54972259
2.53389079   1.54972259
2.53389079   1.54972259
2.53421186   1.54188926
2.53421186   1.54188926
2.53421186   1.54188926
2.53421186   1.54188926
2.53453301   1.54971037
2.53453301   1.54971037
2.53453301   1.54971037
2.53485425   1.54187659
2.53485425   1.54187659
2.53485425   1.54187659
2.53485425   1.54187659
2.53517556   1.54969813
2.53517556   1.54969813
2.53517556   1.54969813
2.53549696   1.54186392
2.53549696   1.54186392
2.53549696   1.54186392
2.53549696   1.54186392
2.53581844   1.54968589
2.53581844   1.54968589
2.53581844   1.54968589
2.53613999   1.54185123
2.53613999   1.54185123
2.53613999   1.54185123
2.53613999   1.54185123
2.53646164   1.54967363
2.53646164   1.54967363
2.53646164   1.54967363
2.53678336   1.54183853
2.53678336   1.54183853
2.53678336   1.54183853
2.53678336   1.54183853
2.53710516   1.54966136
2.53710516   1.54966136
2.53710516   1.54966136
2.53742705   1.54182582
2.53742705   1.54182582
2.53742705   1.54182582
2.53742705   1.54182582
2.53774902   1.54964908
2.53774902   1.54964908
2.53774902   1.54964908
2.53807107   1.54181309
2.53807107   1.54181309
2.53807107   1.54181309
2.53807107   1.54181309
2.53839320   1.54963679
2.53839320   1.54963679
2.53839320   1.54963679
2.53871541   1.54180036
2.53871541   1.54180036
2.53871541   1.54180036
2.53871541   1.54180036
2.53903770   1.54962449
2.53903770   1.54962449
2.53903770   1.54962449
2.53936008   1.54178761
2.53936008   1.54178761
2.53936008   1.54178761
2.53936008   1.54178761
2.53968254   1.54961218
2.53968254   1.54961218
2.53968254   1.54961218
2.54000508   1.54177486
2.54000508   1.54177486
2.54000508   1.54177486
2.54000508   1.54177486
2.54032770   1.54959986
2.54032770   1.54959986
2.54032770   1.54959986
2.54065041   1.54176209
2.54065041   1.54176209
2.54065041   1.54176209
2.54065041   1.54176209
2.54097319   1.54958752
2.54097319   1.54958752
2.54097319   1.54958752
2.54129606   1.54174931
2.54129606   1.54174931
2.54129606   1.54174931
2.54129606   1.54174931
2.54161901   1.54957518
2.54161901   1.54957518
2.54161901   1.54957518
2.54194204   1.54173652
2.54194204   1.54173652
2.54194204   1.54173652
2.54194204   1.54173652
2.54226516   1.54956282
2.54226516   1.54956282
2.54226516   1.54956282
2.54258835   1.54172371
2.54258835   1.54172371
2.54258835   1.54172371
2.54258835   1.54172371
2.54291163   1.54955045
2.54291163   1.54955045
2.54291163   1.54955045
2.54323499   1.54171090
2.54323499   1.54171090
2.54323499   1.54171090
2.54323499   1.54171090
2.54355844   1.54953808
2.54355844   1.54953808
2.54355844   1.54953808
2.54388196   1.54169807
2.54388196   1.54169807
2.54388196   1.54169807
2.54388196   1.54169807
2.54420557   1.54952569
2.54420557   1.54952569
2.54420557   1.54952569
2.54452926   1.54168524
2.54452926   1.54168524
2.54452926   1.54168524
2.54452926   1.54168524
2.54485303   1.54951329
2.54485303   1.54951329
2.54485303   1.54951329
2.54517689   1.54167239
2.54517689   1.54167239
2.54517689   1.54167239
2.54517689   1.54167239
2.54550083   1.54950087
2.54550083   1.54950087
2.54550083   1.54950087
2.54582485   1.54165953
2.54582485   1.54165953
2.54582485   1.54165953
2.54582485   1.54165953
2.54614895   1.54948845
2.54614895   1.54948845
2.54614895   1.54948845
2.54647313   1.54164666
2.54647313   1.54164666
2.54647313   1.54164666
2.54647313   1.54164666
2.54679740   1.54947602
2.54679740   1.54947602
2.54679740   1.54947602
2.54712175   1.54163377
2.54712175   1.54163377
2.54712175   1.54163377
2.54712175   1.54163377
2.54744619   1.54946357
2.54744619   1.54946357
2.54744619   1.54946357
2.54777070   1.54162088
2.54777070   1.54162088
2.54777070   1.54162088
2.54777070   1.54162088
2.54809530   1.54945112
2.54809530   1.54945112
2.54809530   1.54945112
2.54841998   1.54160797
2.54841998   1.54160797
2.54841998   1.54160797
2.54841998   1.54160797
