lambda            k
2.50250250   0.00014675
2.50250250   0.00014675
2.50250250   0.00014675
2.50281567   0.00005198
2.50281567   0.00005198
2.50281567   0.00005198
2.50312891   0.00014688
2.50312891   0.00014688
2.50312891   0.00014688
2.50312891   0.00014688
2.50344223   0.00005203
2.50344223   0.00005203
2.50344223   0.00005203
2.50375563   0.00014701
2.50375563   0.00014701
2.50375563   0.00014701
2.50375563   0.00014701
2.50406911   0.00005207
2.50406911   0.00005207
2.50406911   0.00005207
2.50438267   0.00014714
2.50438267   0.00014714
2.50438267   0.00014714
2.50438267   0.00014714
2.50469631   0.00005212
2.50469631   0.00005212
2.50469631   0.00005212
2.50501002   0.00014727
2.50501002   0.00014727
2.50501002   0.00014727
2.50501002   0.00014727
2.50532381   0.00005216
2.50532381   0.00005216
2.50532381   0.00005216
2.50563768   0.00014740
2.50563768   0.00014740
2.50563768   0.00014740
2.50563768   0.00014740
2.50595164   0.00005221
2.50595164   0.00005221
2.50595164   0.00005221
2.50626566   0.00014754
2.50626566   0.00014754
2.50626566   0.00014754
2.50626566   0.00014754
2.50657977   0.00005226
2.50657977   0.00005226
2.50657977   0.00005226
2.50689396   0.00014767
2.50689396   0.00014767
2.50689396   0.00014767
2.50689396   0.00014767
2.50720822   0.00005230
2.50720822   0.00005230
2.50720822   0.00005230
2.50752257   0.00014780
2.50752257   0.00014780
2.50752257   0.00014780
2.50752257   0.00014780
2.50783699   0.00005235
2.50783699   0.00005235
2.50783699   0.00005235
2.50815149   0.00014793
2.50815149   0.00014793
2.50815149   0.00014793
2.50815149   0.00014793
2.50846607   0.00005239
2.50846607   0.00005239
2.50846607   0.00005239
2.50878073   0.00014806
2.50878073   0.00014806
2.50878073   0.00014806
2.50878073   0.00014806
2.50909547   0.00005244
2.50909547   0.00005244
2.50909547   0.00005244
2.50941029   0.00014820
2.50941029   0.00014820
2.50941029   0.00014820
2.50941029   0.00014820
2.50972519   0.00005248
2.50972519   0.00005248
2.50972519   0.00005248
2.51004016   0.00014833
2.51004016   0.00014833
2.51004016   0.00014833
2.51004016   0.00014833
2.51035522   0.00005253
2.51035522   0.00005253
2.51035522   0.00005253
2.51067035   0.00014846
2.51067035   0.00014846
2.51067035   0.00014846
2.51067035   0.00014846
2.51098556   0.00005258
2.51098556   0.00005258
2.51098556   0.00005258
2.51130085   0.00014860
2.51130085   0.00014860
2.51130085   0.00014860
2.51130085   0.00014860
2.51161623   0.00005262
2.51161623   0.00005262
2.51161623   0.00005262
2.51193168   0.00014873
2.51193168   0.00014873
2.51193168   0.00014873
2.51193168   0.00014873
2.51224721   0.00005267
2.51224721   0.00005267
2.51224721   0.00005267
2.51256281   0.00014886
2.51256281   0.00014886
2.51256281   0.00014886
2.51256281   0.00014886
2.51287850   0.00005271
2.51287850   0.00005271
2.51287850   0.00005271
2.51319427   0.00014900
2.51319427   0.00014900
2.51319427   0.00014900
2.51319427   0.00014900
2.51351012   0.00005276
2.51351012   0.00005276
2.51351012   0.00005276
2.51382604   0.00014913
2.51382604   0.00014913
2.51382604   0.00014913
2.51382604   0.00014913
2.51414205   0.00005281
2.51414205   0.00005281
2.51414205   0.00005281
2.51445813   0.00014926
2.51445813   0.00014926
2.51445813   0.00014926
2.51445813   0.00014926
2.51477430   0.00005285
2.51477430   0.00005285
2.51477430   0.00005285
2.51509054   0.00014940
2.51509054   0.00014940
2.51509054   0.00014940
2.51509054   0.00014940
2.51540687   0.00005290
2.51540687   0.00005290
2.51540687   0.00005290
2.51572327   0.00014953
2.51572327   0.00014953
2.51572327   0.00014953
2.51572327   0.00014953
2.51603975   0.00005295
2.51603975   0.00005295
2.51603975   0.00005295
2.51635632   0.00014967
2.51635632   0.00014967
2.51635632   0.00014967
2.51635632   0.00014967
2.51667296   0.00005299
2.51667296   0.00005299
2.51667296   0.00005299
2.51698968   0.00014980
2.51698968   0.00014980
2.51698968   0.00014980
2.51698968   0.00014980
2.51730648   0.00005304
2.51730648   0.00005304
2.51730648   0.00005304
2.51762336   0.00014993
2.51762336   0.00014993
2.51762336   0.00014993
2.51762336   0.00014993
2.51794032   0.00005308
2.51794032   0.00005308
2.51794032   0.00005308
2.51825737   0.00015007
2.51825737   0.00015007
2.51825737   0.00015007
2.51825737   0.00015007
2.51857449   0.00005313
2.51857449   0.00005313
2.51857449   0.00005313
2.51889169   0.00015020
2.51889169   0.00015020
2.51889169   0.00015020
2.51889169   0.00015020
2.51920897   0.00005318
2.51920897   0.00005318
2.51920897   0.00005318
2.51952633   0.00015034
2.51952633   0.00015034
2.51952633   0.00015034
2.51952633   0.00015034
2.51984377   0.00005322
2.51984377   0.00005322
2.51984377   0.00005322
2.52016129   0.00015048
2.52016129   0.00015048
2.52016129   0.00015048
2.52016129   0.00015048
2.52047889   0.00005327
2.52047889   0.00005327
2.52047889   0.00005327
2.52079657   0.00015061
2.52079657   0.00015061
2.52079657   0.00015061
2.52079657   0.00015061
2.52111433   0.00005332
2.52111433   0.00005332
2.52111433   0.00005332
2.52143217   0.00015075
2.52143217   0.00015075
2.52143217   0.00015075
2.52143217   0.00015075
2.52175009   0.00005337
2.52175009   0.00005337
2.52175009   0.00005337
2.52206810   0.00015088
2.52206810   0.00015088
2.52206810   0.00015088
2.52206810   0.00015088
2.52238618   0.00005341
2.52238618   0.00005341
2.52238618   0.00005341
2.52270434   0.00015102
2.52270434   0.00015102
2.52270434   0.00015102
2.52270434   0.00015102
2.52302258   0.00005346
2.52302258   0.00005346
2.52302258   0.00005346
2.52334090   0.00015115
2.52334090   0.00015115
2.52334090   0.00015115
2.52334090   0.00015115
2.52365931   0.00005351
2.52365931   0.00005351
2.52365931   0.00005351
2.52397779   0.00015129
2.52397779   0.00015129
2.52397779   0.00015129
2.52397779   0.00015129
2.52429635   0.00005355
2.52429635   0.00005355
2.52429635   0.00005355
2.52461500   0.00015143
2.52461500   0.00015143
2.52461500   0.00015143
2.52461500   0.00015143
2.52493372   0.00005360
2.52493372   0.00005360
2.52493372   0.00005360
2.52525253   0.00015156
2.52525253   0.00015156
2.52525253   0.00015156
2.52525253   0.00015156
2.52557141   0.00005365
2.52557141   0.00005365
2.52557141   0.00005365
2.52589038   0.00015170
2.52589038   0.00015170
2.52589038   0.00015170
2.52589038   0.00015170
2.52620942   0.00005370
2.52620942   0.00005370
2.52620942   0.00005370
2.52652855   0.00015184
2.52652855   0.00015184
2.52652855   0.00015184
2.52652855   0.00015184
2.52684776   0.00005374
2.52684776   0.00005374
2.52684776   0.00005374
2.52716705   0.00015198
2.52716705   0.00015198
2.52716705   0.00015198
2.52716705   0.00015198
2.52748641   0.00005379
2.52748641   0.00005379
2.52748641   0.00005379
2.52780586   0.00015211
2.52780586   0.00015211
2.52780586   0.00015211
2.52780586   0.00015211
2.52812540   0.00005384
2.52812540   0.00005384
2.52812540   0.00005384
2.52844501   0.00015225
2.52844501   0.00015225
2.52844501   0.00015225
2.52844501   0.00015225
2.52876470   0.00005388
2.52876470   0.00005388
2.52876470   0.00005388
2.52908447   0.00015239
2.52908447   0.00015239
2.52908447   0.00015239
2.52908447   0.00015239
2.52940433   0.00005393
2.52940433   0.00005393
2.52940433   0.00005393
2.52972426   0.00015253
2.52972426   0.00015253
2.52972426   0.00015253
2.52972426   0.00015253
2.53004428   0.00005398
2.53004428   0.00005398
2.53004428   0.00005398
2.53036437   0.00015266
2.53036437   0.00015266
2.53036437   0.00015266
2.53036437   0.00015266
2.53068455   0.00005403
2.53068455   0.00005403
2.53068455   0.00005403
2.53100481   0.00015280
2.53100481   0.00015280
2.53100481   0.00015280
2.53100481   0.00015280
2.53132515   0.00005408
2.53132515   0.00005408
2.53132515   0.00005408
2.53164557   0.00015294
2.53164557   0.00015294
2.53164557   0.00015294
2.53164557   0.00015294
2.53196607   0.00005412
2.53196607   0.00005412
2.53196607   0.00005412
2.53228665   0.00015308
2.53228665   0.00015308
2.53228665   0.00015308
2.53228665   0.00015308
2.53260732   0.00005417
2.53260732   0.00005417
2.53260732   0.00005417
2.53292806   0.00015322
2.53292806   0.00015322
2.53292806   0.00015322
2.53292806   0.00015322
2.53324889   0.00005422
2.53324889   0.00005422
2.53324889   0.00005422
2.53356980   0.00015336
2.53356980   0.00015336
2.53356980   0.00015336
2.53356980   0.00015336
2.53389079   0.00005427
2.53389079   0.00005427
2.53389079   0.00005427
2.53421186   0.00015350
2.53421186   0.00015350
2.53421186   0.00015350
2.53421186   0.00015350
2.53453301   0.00005432
2.53453301   0.00005432
2.53453301   0.00005432
2.53485425   0.00015363
2.53485425   0.00015363
2.53485425   0.00015363
2.53485425   0.00015363
2.53517556   0.00005436
2.53517556   0.00005436
2.53517556   0.00005436
2.53549696   0.00015377
2.53549696   0.00015377
2.53549696   0.00015377
2.53549696   0.00015377
2.53581844   0.00005441
2.53581844   0.00005441
2.53581844   0.00005441
2.53613999   0.00015391
2.53613999   0.00015391
2.53613999   0.00015391
2.53613999   0.00015391
2.53646164   0.00005446
2.53646164   0.00005446
2.53646164   0.00005446
2.53678336   0.00015405
2.53678336   0.00015405
2.53678336   0.00015405
2.53678336   0.00015405
2.53710516   0.00005451
2.53710516   0.00005451
2.53710516   0.00005451
2.53742705   0.00015419
2.53742705   0.00015419
2.53742705   0.00015419
2.53742705   0.00015419
2.53774902   0.00005456
2.53774902   0.00005456
2.53774902   0.00005456
2.53807107   0.00015433
2.53807107   0.00015433
2.53807107   0.00015433
2.53807107   0.00015433
2.53839320   0.00005460
2.53839320   0.00005460
2.53839320   0.00005460
2.53871541   0.00015447
2.53871541   0.00015447
2.53871541   0.00015447
2.53871541   0.00015447
2.53903770   0.00005465
2.53903770   0.00005465
2.53903770   0.00005465
2.53936008   0.00015461
2.53936008   0.00015461
2.53936008   0.00015461
2.53936008   0.00015461
2.53968254   0.00005470
2.53968254   0.00005470
2.53968254   0.00005470
2.54000508   0.00015476
2.54000508   0.00015476
2.54000508   0.00015476
2.54000508   0.00015476
2.54032770   0.00005475
2.54032770   0.00005475
2.54032770   0.00005475
2.54065041   0.00015490
2.54065041   0.00015490
2.54065041   0.00015490
2.54065041   0.00015490
2.54097319   0.00005480
2.54097319   0.00005480
2.54097319   0.00005480
2.54129606   0.00015504
2.54129606   0.00015504
2.54129606   0.00015504
2.54129606   0.00015504
2.54161901   0.00005485
2.54161901   0.00005485
2.54161901   0.00005485
2.54194204   0.00015518
2.54194204   0.00015518
2.54194204   0.00015518
2.54194204   0.00015518
2.54226516   0.00005490
2.54226516   0.00005490
2.54226516   0.00005490
2.54258835   0.00015532
2.54258835   0.00015532
2.54258835   0.00015532
2.54258835   0.00015532
2.54291163   0.00005495
2.54291163   0.00005495
2.54291163   0.00005495
2.54323499   0.00015546
2.54323499   0.00015546
2.54323499   0.00015546
2.54323499   0.00015546
2.54355844   0.00005499
2.54355844   0.00005499
2.54355844   0.00005499
2.54388196   0.00015560
2.54388196   0.00015560
2.54388196   0.00015560
2.54388196   0.00015560
2.54420557   0.00005504
2.54420557   0.00005504
2.54420557   0.00005504
2.54452926   0.00015575
2.54452926   0.00015575
2.54452926   0.00015575
2.54452926   0.00015575
2.54485303   0.00005509
2.54485303   0.00005509
2.54485303   0.00005509
2.54517689   0.00015589
2.54517689   0.00015589
2.54517689   0.00015589
2.54517689   0.00015589
2.54550083   0.00005514
2.54550083   0.00005514
2.54550083   0.00005514
2.54582485   0.00015603
2.54582485   0.00015603
2.54582485   0.00015603
2.54582485   0.00015603
2.54614895   0.00005519
2.54614895   0.00005519
2.54614895   0.00005519
2.54647313   0.00015617
2.54647313   0.00015617
2.54647313   0.00015617
2.54647313   0.00015617
2.54679740   0.00005524
2.54679740   0.00005524
2.54679740   0.00005524
2.54712175   0.00015631
2.54712175   0.00015631
2.54712175   0.00015631
2.54712175   0.00015631
2.54744619   0.00005529
2.54744619   0.00005529
2.54744619   0.00005529
2.54777070   0.00015646
2.54777070   0.00015646
2.54777070   0.00015646
2.54777070   0.00015646
2.54809530   0.00005534
2.54809530   0.00005534
2.54809530   0.00005534
2.54841998   0.00015660
2.54841998   0.00015660
2.54841998   0.00015660
2.54841998   0.00015660
2.54874474   0.00005539
2.54874474   0.00005539
2.54874474   0.00005539
2.54906959   0.00015674
2.54906959   0.00015674
2.54906959   0.00015674
2.54906959   0.00015674
2.54939452   0.00005544
2.54939452   0.00005544
2.54939452   0.00005544
2.54971953   0.00015689
2.54971953   0.00015689
2.54971953   0.00015689
2.54971953   0.00015689
2.55004463   0.00005549
2.55004463   0.00005549
2.55004463   0.00005549
2.55036980   0.00015703
2.55036980   0.00015703
2.55036980   0.00015703
2.55036980   0.00015703
2.55069506   0.00005554
2.55069506   0.00005554
2.55069506   0.00005554
2.55102041   0.00015717
2.55102041   0.00015717
2.55102041   0.00015717
2.55102041   0.00015717
2.55134583   0.00005559
2.55134583   0.00005559
2.55134583   0.00005559
2.55167134   0.00015732
2.55167134   0.00015732
2.55167134   0.00015732
2.55167134   0.00015732
2.55199694   0.00005563
2.55199694   0.00005563
2.55199694   0.00005563
2.55232261   0.00015746
2.55232261   0.00015746
2.55232261   0.00015746
2.55232261   0.00015746
2.55264837   0.00005568
2.55264837   0.00005568
2.55264837   0.00005568
2.55297421   0.00015761
2.55297421   0.00015761
2.55297421   0.00015761
2.55297421   0.00015761
2.55330014   0.00005573
2.55330014   0.00005573
2.55330014   0.00005573
2.55362615   0.00015775
2.55362615   0.00015775
2.55362615   0.00015775
2.55362615   0.00015775
2.55395224   0.00005578
2.55395224   0.00005578
2.55395224   0.00005578
2.55427842   0.00015790
2.55427842   0.00015790
2.55427842   0.00015790
2.55427842   0.00015790
2.55460467   0.00005583
2.55460467   0.00005583
2.55460467   0.00005583
2.55493102   0.00015804
2.55493102   0.00015804
2.55493102   0.00015804
2.55493102   0.00015804
2.55525744   0.00005588
2.55525744   0.00005588
2.55525744   0.00005588
2.55558395   0.00015819
2.55558395   0.00015819
2.55558395   0.00015819
2.55558395   0.00015819
2.55591054   0.00005593
2.55591054   0.00005593
2.55591054   0.00005593
2.55623722   0.00015833
2.55623722   0.00015833
2.55623722   0.00015833
2.55623722   0.00015833
2.55656398   0.00005598
2.55656398   0.00005598
2.55656398   0.00005598
2.55689082   0.00015848
2.55689082   0.00015848
2.55689082   0.00015848
2.55689082   0.00015848
2.55721775   0.00005603
2.55721775   0.00005603
2.55721775   0.00005603
2.55754476   0.00015862
2.55754476   0.00015862
2.55754476   0.00015862
2.55754476   0.00015862
2.55787185   0.00005608
2.55787185   0.00005608
2.55787185   0.00005608
2.55819903   0.00015877
2.55819903   0.00015877
2.55819903   0.00015877
2.55819903   0.00015877
2.55852629   0.00005613
2.55852629   0.00005613
2.55852629   0.00005613
2.55885363   0.00015891
2.55885363   0.00015891
2.55885363   0.00015891
2.55885363   0.00015891
2.55918106   0.00005619
2.55918106   0.00005619
2.55918106   0.00005619
2.55950857   0.00015906
2.55950857   0.00015906
2.55950857   0.00015906
2.55950857   0.00015906
2.55983617   0.00005624
2.55983617   0.00005624
2.55983617   0.00005624
2.56016385   0.00015921
2.56016385   0.00015921
2.56016385   0.00015921
2.56016385   0.00015921
2.56049161   0.00005629
2.56049161   0.00005629
2.56049161   0.00005629
2.56081946   0.00015935
2.56081946   0.00015935
2.56081946   0.00015935
2.56081946   0.00015935
2.56114739   0.00005634
2.56114739   0.00005634
2.56114739   0.00005634
2.56147541   0.00015950
2.56147541   0.00015950
2.56147541   0.00015950
2.56147541   0.00015950
2.56180351   0.00005639
2.56180351   0.00005639
2.56180351   0.00005639
2.56213169   0.00015965
2.56213169   0.00015965
2.56213169   0.00015965
2.56213169   0.00015965
2.56245996   0.00005644
2.56245996   0.00005644
2.56245996   0.00005644
2.56278831   0.00015979
2.56278831   0.00015979
2.56278831   0.00015979
2.56278831   0.00015979
2.56311675   0.00005649
2.56311675   0.00005649
2.56311675   0.00005649
2.56344527   0.00015994
2.56344527   0.00015994
2.56344527   0.00015994
2.56344527   0.00015994
2.56377388   0.00005654
2.56377388   0.00005654
2.56377388   0.00005654
2.56410256   0.00016009
2.56410256   0.00016009
2.56410256   0.00016009
2.56410256   0.00016009
2.56443134   0.00005659
2.56443134   0.00005659
2.56443134   0.00005659
2.56476019   0.00016024
2.56476019   0.00016024
2.56476019   0.00016024
2.56476019   0.00016024
2.56508914   0.00005664
2.56508914   0.00005664
2.56508914   0.00005664
2.56541816   0.00016038
2.56541816   0.00016038
2.56541816   0.00016038
2.56541816   0.00016038
2.56574727   0.00005669
2.56574727   0.00005669
2.56574727   0.00005669
2.56607647   0.00016053
2.56607647   0.00016053
2.56607647   0.00016053
2.56607647   0.00016053
2.56640575   0.00005674
2.56640575   0.00005674
2.56640575   0.00005674
2.56673511   0.00016068
2.56673511   0.00016068
2.56673511   0.00016068
2.56673511   0.00016068
2.56706456   0.00005679
2.56706456   0.00005679
2.56706456   0.00005679
2.56739409   0.00016083
2.56739409   0.00016083
2.56739409   0.00016083
2.56739409   0.00016083
2.56772371   0.00005685
2.56772371   0.00005685
2.56772371   0.00005685
